Datetime,Open,High,Low,Close,Volume,Ticker,Returns,Log_Returns,SMA_5,EMA_2,RSI,MACD,MACD_Signal,MACD_Diff,BB_High,BB_Low,Volume_EMA,Volatility
2025-03-12 05:00:00,220.6,220.81,220.6,220.8,3941.0,AAPL,0.0009519923840610733,0.0009515395266998013,220.612,220.73062712047582,73.50352611890622,0.16547435140159905,0.14298177450098493,0.022492576900614125,220.73406912415163,220.11193087584837,1102.5866080988815,0.0005057470324723207
2025-03-12 05:00:00,110.32,110.38,110.3,110.37,8421.0,NVDA,0.0002718868950517539,0.0002718499405080558,110.328,110.36031852673709,63.67489646841397,0.10856246327526264,0.11566120347171222,-0.007098740196449571,110.53858832543924,109.97241167456079,10743.02367660352,0.0006988212696214277
2025-03-12 05:00:00,191.8759,191.8759,191.8061,191.846,326.0,AVGO,-0.00015582988796403185,-0.0001558420307025074,191.69642,191.83262770869266,62.18599308161576,0.276183940696086,0.2774917674600806,-0.0013078267639946017,192.18118823977233,190.78198176022767,334.65024456809107,0.0011586474443331162
2025-03-12 05:00:00,21.41,21.41,21.37,21.37,10334.0,INTC,-0.0018682858477346853,-0.0018700332705351586,21.387999999999998,21.381601991840057,46.31742474949887,-0.004046189047997473,-0.004011216808437021,-3.497223956045164e-05,21.432227453460715,21.34077254653928,6741.179620272504,0.002307625584070537
2025-03-12 05:00:00,383.15,383.15,383.15,383.15,1.0,MSFT,-0.00010438685769464939,-0.00010439230638186327,383.106,383.147353586277,67.71820972908132,0.3600972255858892,0.35263474443806503,0.007462481147824163,383.3711552074186,382.0888447925813,145.648976620414,0.00046316792344820316
2025-03-12 05:00:00,238.45,238.6,238.3,238.59,21737.0,TSLA,0.0004612546125462025,0.0004611482673376269,238.45,238.55964713712768,71.75902441832665,0.5105671120644786,0.43819862975608076,0.07236848230839782,238.70114974328067,236.66585025671935,13945.172346943147,0.001182739868566341
2025-03-12 05:00:00,165.06,165.11,165.0,165.11,241.0,GOOGL,6.056935190801305e-05,6.0567517658883584e-05,165.14600000000002,165.12200507230375,55.80867376921001,0.12036914490366257,0.14740249430206728,-0.02703334939840471,165.3262398561734,164.92576014382666,417.9589542649402,0.00047154459949071836
2025-03-12 05:01:00,198.56,198.57,198.5,198.57,755.0,AMZN,-5.035753852355995e-05,-5.035880650697155e-05,198.62599999999998,198.58024248072982,65.33019832313661,0.19437932294468396,0.19792244330239203,-0.0035431203577080683,198.70251831440382,198.15648168559622,640.9570080187817,0.0005071924738035794
2025-03-12 05:01:00,220.82,220.84,220.74,220.74,2188.0,AAPL,-0.00027173913043476716,-0.0002717760582022363,220.666,220.7368757068253,69.18444005837166,0.1706299033484413,0.1485114002704762,0.02211850307796509,220.7676960563588,220.1363039436412,1206.1684393123076,0.00050669315648014
2025-03-12 05:01:00,610.7023,610.8222,610.4725,610.8222,193.0,META,0.00022908802170928944,0.00022906178505536972,610.6983,610.7612722133624,64.69767118475673,0.39676451512525546,0.31684526881264535,0.0799192463126101,610.9245287903499,608.99637120965,252.31491508010015,0.0005708775521229685
2025-03-12 05:01:00,238.54,238.6,238.23,238.44,14544.0,TSLA,-0.0006286935747517042,-0.000628891285427802,238.52200000000002,238.47988237904255,67.66967243294025,0.5039558353997222,0.4513500708848091,0.05260576451491311,238.77793121720393,236.72806878279604,14002.318928464703,0.0011521668798402606
2025-03-12 05:01:00,110.36,110.36,110.26,110.34,6137.0,NVDA,-0.00027181299266110237,-0.00027184994050801365,110.34,110.3467728422457,61.058480640907234,0.104211074255673,0.11337117762850438,-0.00916010337283138,110.53766848616553,110.00333151383447,10303.467309789821,0.0006993953852997922
2025-03-12 05:01:00,165.1,165.11,164.96,165.0,524.0,GOOGL,-0.0006662225183211579,-0.0006664445431605588,165.13,165.04066835743458,50.08209798793182,0.10129349306919266,0.13818069405549235,-0.03688720098629969,165.312537874837,164.949462125163,428.0785324671086,0.0004797209592617364
2025-03-12 05:01:00,383.14,383.2,382.96,383.03,193.0,MSFT,-0.00031319326634482447,-0.0003132423215986505,383.116,383.0691178620923,63.300394361769115,0.3420375030956393,0.3505152961695799,-0.008477793073940587,383.39658345908236,382.12641654091755,150.16772104358404,0.0004643701056841776
2025-03-12 05:01:00,191.846,191.846,191.6964,191.7164,151.0,AVGO,-0.0006755418408516123,-0.0006757701220557759,191.72634,191.7551425695642,58.56831550065554,0.2628574856007617,0.27456491108821685,-0.011707425487455125,192.17217542198466,190.87473457801536,317.12436108710915,0.001162851561670396
2025-03-12 05:01:00,21.37,21.38,21.36,21.37,5561.0,INTC,0.0,0.0,21.387999999999998,21.373867330613354,46.31742474949887,-0.005028193194430486,-0.004214612085635714,-0.0008135811087947717,21.42754308211418,21.34045691788582,6628.5541753123325,0.0023062762061020494
2025-03-12 05:02:00,97.68,97.7,97.64,97.69,1835.0,AMD,0.00020477116821937535,0.00020475020546537132,97.684,97.68181449287357,59.640115658972036,0.07281866281518035,0.06801139712647312,0.004807265688707221,97.75131295800375,97.41868704199626,760.7266601660881,0.0007419769505444801
2025-03-12 05:02:00,383.03,383.04,382.9,382.93,309.0,MSFT,-0.0002610761559146413,-0.00026111024222711293,383.062,382.9763726206974,59.79931664069476,0.3160130766078737,0.34361485225723865,-0.027601775649364946,383.39387571569813,382.19312428430186,165.32228722132254,0.000461606131129423
2025-03-12 05:02:00,165.09,165.09,164.99,165.0,234.0,GOOGL,0.0,0.0,165.1,165.01355611914488,50.08209798793182,0.08519384000152286,0.12758332324469845,-0.042389483243175596,165.30771119025502,164.95828880974494,409.56103726225643,0.0004785503566543085
